geometry	hierarchy	codingscheme	affiliation	battledimension	status	functionid	name	remarks
LINE	2.X.2.1.6.2.1	G	*	C	*	MSLA--	AIR HEAD
LINE	2.X.2.1.6.2.2	G	*	C	*	MSLB--	BRIDGEHEAD
LINE	2.X.2.1.6.2.3	G	*	C	*	MSLH--	HOLDING LINE
LINE	2.X.2.1.6.2.4	G	*	C	*	MSLR--	RELEASE LINE
	2.X.2.1.6.3	G	*	C	*	MSA---	AREA	N/A
POLYGON	2.X.2.1.6.3.1	G	*	C	*	MSAO--	AREA OF OPERATIONS (AO)
POLYGON	2.X.2.1.6.3.2	G	*	C	*	MSAN--	NAMED AREA OF INTEREST
POLYGON	2.X.2.1.6.3.3	G	*	C	*	MSAT--	TARGETED AREA OF INTEREST
	2.X.2.2	G	*	C	*	B-----	MOBILITY/ SURVIVABILITY	N/A
	2.X.2.2.1	G	*	C	*	BO----	OBSTACLES	N/A
	2.X.2.2.1.1	G	*	C	*	BOG---	GENERAL	N/A
	2.X.2.2.1.1.1	G	*	C	*	BOGB--	BELT
	2.X.2.2.1.1.2	G	*	C	*	BOGL--	LINE
	2.X.2.2.1.1.3	G	*	C	*	BOGZ--	ZONE
	2.X.2.2.1.2	G	*	C	*	BOA---	ABA TIS
	2.X.2.2.1.3	G	*	C	*	BOAT--	ANTITANK OBSTACLES	N/A
	2.X.2.2.1.3.1	G	*	C	*	BOATO-	ANTITANK DITCH
	2.X.2.2.1.3.2	G	*	C	*	BOATM-	ANTITANK DITCH REINFORCED WITH ANTITANK MINES
POINT	2.X.2.2.1.3.3	G	*	C	*	BOATD-	ANTITANK OBSTACLES, TETRAHEDRONS, DRAGON'S TEETH AND OTHER SIMILAR OBSTACLES
	2.X.2.2.1.3.4	G	*	C	*	BOATW-	ANTITANK WALL
POINT	2.X.2.2.1.4	G	*	C	*	BOAB--	BOOBY TRAP
	2.X.2.2.1.5	G	*	C	*	BOAM--	MINES	N/A
POINT	2.X.2.2.1.5.1	G	*	C	*	BOAMA-	ANTIPERSONNEL (AP) MINE
POINT	2.X.2.2.1.5.2	G	*	C	*	BOAMT-	ANTITANK (AT) MINE
POINT	2.X.2.2.1.5.3	G	*	C	*	BOAMD-	ANTITANK MINE WITH ANTIHANDLING DEVISE
POINT	2.X.2.2.1.5.4	G	*	C	*	BOAMC-	ANTITANK MINE (ARROW SHOWS EFFECTS) "CLAYMORE MINE"
POINT	2.X.2.2.1.5.5	G	*	C	*	BOAMU-	UNSPECIFIED MINE
	2.X.2.2.1.5.6	G	*	C	*	BOAMN-	MINE CLUSTER
	2.X.2.2.1.5.7	G	*	C	*	BOAMW-	WIDE AREA MINES
	2.X.2.2.1.6	G	*	C	*	BOAI--	MINEFIELDS	N/A
POINT	2.X.2.2.1.6.1	G	*	C	*	BOAIP-	PLANNED MINEFIELD
POINT	2.X.2.2.1.6.2	G	*	C	*	BOAIC-	COMPLETED MINEFIELD
	2.X.2.2.1.6.3	G	*	C	*	BOAIL-	ANTIPERSONNEL (AP) MINEFIELD
	2.X.2.2.1.6.4	G	*	C	*	BOAIG-	ANTITANK (AT) MINEFIELD WITH GAP
POINT	2.X.2.2.1.6.5	G	*	C	*	BOAIN-	ANTITANK (AT) MINEFIELD
POINT	2.X.2.2.1.6.6	G	*	C	*	BOAIS-	SCATTERABLE MINES
POINT	2.X.2.2.1.6.7	G	*	C	*	BOAIH-	ANTIPERSONNEL (AP) MINEFIELD REINFORCED WITH SCATTERABLE WITH SELF-DESTRUCT DATE-TIME-GROUP
POINT	2.X.2.2.1.6.8	G	*	C	*	BOAID-	SCATTERABLE MINEFIELD WITH SELF-DESTRUCT DATE-TIME-GROUP
	2.X.2.2.1.6.9	G	*	C	*	BOAIM-	MINED AREA
	2.X.2.2.1.7	G	*	C	*	BOAV--	EXECUTED VOLCANO MINEFIELD
	2.X.2.2.1.8	G	*	C	*	BOAE--	OBSTACLE EFFECT	N/A
	2.X.2.2.1.8.1	G	*	C	*	BOAEB-	BLOCK
	2.X.2.2.1.8.2	G	*	C	*	BOAEF-	FIX
	2.X.2.2.1.8.3	G	*	C	*	BOAET-	TURN
	2.X.2.2.1.8.4	G	*	C	*	BOAED-	DISRUPT
